pc_item_id,pc_item_name,fk_im_spec_master_desc,fk_im_spec_options_desc,glcat_mcat_id,glcat_mcat_name
162342156,Polycab Wire 10.0sq mm,,,208737,Polycab House Wire
156926456,Polycab 1.5 Sqmm PVC Industrial Cable,Wire Size,1.5 sqmm,208737,Polycab House Wire
114473438,Polycab Wires & Cables,Armoured,Yes,208737,Polycab House Wire
159507320,Polycab FR House Wires,Number Of Cores,Single Core,208737,Polycab House Wire
274333182,Cona Wire 1.5,,,208737,Polycab House Wire
183337418,Polycab House Wire,Suitable for,Homes,208737,Polycab House Wire
257221210,Polycab Flame Retardant Lead Free Wire,Brand,Polycab,208737,Polycab House Wire
278209882,2.5 sqmm Polycab FRLSH  Electric Wire 180M Coils,Insulation Material,FRLS,208737,Polycab House Wire
168581625,Polycab FR House Wires,Certifications,IS 694,208737,Polycab House Wire
57369077,Wire Poly Cab,,,208737,Polycab House Wire
239776273,Pollycab Wire,,,208737,Polycab House Wire
141019046,Polycab 3 Core Wire,Voltage,1100V,208737,Polycab House Wire
139164419,Polycab Wire,I Deal In,New Only,208737,Polycab House Wire
267707362,"Polycab Maxima plus 90m, 0.75sqmm Eco-Friendly Greenwire PVC Insulated Copper Cable for Domestic & Industrial Connections Electric Wire(Blue)",,,208737,Polycab House Wire
139687833,Polycab FRLS House Wire,Conductor,Copper,208737,Polycab House Wire
261056486,Polycab 50 Sq.mm 1 Core Stranded Flexible Wire (100 M),No of Core,1 Core,208737,Polycab House Wire
192546889,Polycab House Wire,Insulation Material,FR,208737,Polycab House Wire
286355129,2.5 Sq Mm Polycab Fr House Wires,Cross Sectional Area,2.5 sq mm,208737,Polycab House Wire
276029466,0.75SQ.MM HOUSE WIRE 90M ETIRA FR POLYCAB,Number Of Cores,Single Core,208737,Polycab House Wire
261997074,Polycab 1mm Optima Electrical Wire,Color,Blue,208737,Polycab House Wire
164818361,1sqmm Cable Wire,Fire Resistant,Yes,208737,Polycab House Wire
169469437,Polycab Flame Retardant (FR) House Wires,Color,Blue,208737,Polycab House Wire
229443784,Bike Brake Liner,Tensile Strength,450 Mpa,208737,Polycab House Wire
276853956,Polycab 1.5 Sq.mm Frlsh Copper Wire 300 Mtrs,Conductor,Copper,208737,Polycab House Wire
175807664,2.5 Sqmm Polycab House Wire,Voltage,1100V,208737,Polycab House Wire
161504109,Polycab Flame Retardant Lead Free House Wire,Roll Length,90 m,208737,Polycab House Wire
170756452,PVC Insulated House Wire,Length,30 m,208737,Polycab House Wire
261056479,Polycab 25 Sq.mm 1 Core Stranded Flexible Wire (100 M),Cable Length,100 m,208737,Polycab House Wire
269301292,Polycab Industrial Wire  Cables,Conductor,Copper,208737,Polycab House Wire
238517574,Black Polycab Electric Wire,Roll Length,45m,208737,Polycab House Wire
232447716,Polycab Flexible Wire,,,208737,Polycab House Wire
231633170,Polycab (ETIRA) 6 Sq mm  House Wire 90 Meter (Green),Suitable for,Construction,208737,Polycab House Wire
103784959,Polycab Cables,,,208737,Polycab House Wire
111133480,2.5mm Polycab Etira House Wires,Colour,Red,208737,Polycab House Wire
199994631,2.5 Sq Mm Polycab Wire,Voltage,1100V,208737,Polycab House Wire
145647992,Polycab Electrical Wire,Roll Length,90 m,208737,Polycab House Wire
187407699,1.5sqmm Polycab LFFR  House Wire,Insulation Material,PVC,208737,Polycab House Wire
270197673,2.5sqmm Polycab Optima Plus PVC Insulated Wire,Brand,Polycab,208737,Polycab House Wire
236268263,Muti Stand Wire,Wire Size,0.75 sqmm,208737,Polycab House Wire
264769439,Polycab 2.5 Sq Mm 3 Core Copper FR Flexible Wire,Number of Cores,3 Core,208737,Polycab House Wire
249810994,Polycab Blue House Wire,Wire Size,4 sqmm,208737,Polycab House Wire
155387878,Polycab Wires Cables,Insulation Material,Copper,208737,Polycab House Wire
204141360,Pollycab Wire,,,208737,Polycab House Wire
239345953,Red Electrical House Cable,No. of Cores,1 Core,208737,Polycab House Wire
108657225,Poly Cab Wire,No. of Cores,Single Core,208737,Polycab House Wire
140931668,House Wire,Crossectional Size,Other,208737,Polycab House Wire
254212440,1.5 Sqmm Polycab Copper Wire,Model,Panel Wire FR-LSH,208737,Polycab House Wire
225701051,1sqmm Black House Wire,Current Rating,8A,208737,Polycab House Wire
282194508,Polycab Maxima + green wire HR FR-LSH LF,Number Of Cores,2 Core,208737,Polycab House Wire
288701332,Polycab optima plus 1.5sq mm,Insulation Type,HR FR-LSH LF,208737,Polycab House Wire
168611033,"Polycab 4 Sqmm House Wire, 90m,300m Multi-Color",Suitable for,Construction,208737,Polycab House Wire
181518691,Polycab House Wire,Insulation Material,PVC,208737,Polycab House Wire
150580586,Polycab Electrical Wire,Color,Red,208737,Polycab House Wire
267086417,Polycab Green Wire Electircal Wire 4 MM,Country Of Origin,Made in India,208737,Polycab House Wire
193204026,Polycab House Wire,Voltage,1100V,208737,Polycab House Wire
162126742,Polycab 4sq.mm PVC Insulated  Cables,Wire Size,4 sqmm,208737,Polycab House Wire
171462052,Polycab Fr 0.5 Sqmm Flexible Pvc Insulated Single Core Panel Wire - 100 Meter,Certifications,IS 694,208737,Polycab House Wire
236791011,pollycab electrical porducts,,,208737,Polycab House Wire
276024943,Polycab Flame Retradent,,,208737,Polycab House Wire
198917673,4mm Polycab HR FR LSH LF PVC Cable,Model No,HR FR LSH LF,208737,Polycab House Wire
282265764,Polycab Cables And Wires,Voltage,1100V,208737,Polycab House Wire
182997825,"1.00  Sqmm House Wire Green, 90 Mtr",Color,Green,208737,Polycab House Wire
197747116,Polycab Green Wire,Roll Length,90 m,208737,Polycab House Wire
183263919,Polycab Black Copper Flexible Wire,Certifications,RoHS Compliant,208737,Polycab House Wire
165648130,Polycab Electric House Wire,Country of Origin,Made in India,208737,Polycab House Wire
188329990,Polycab 4sqmm House Wire,Suitable for,Homes,208737,Polycab House Wire
261970463,2.5 Sqmm Green Polycab House Wire,Wire Size,2.5 sqmm,208737,Polycab House Wire
125857566,Polycab PVC Insulated Multi Strand Industrial Cable,Voltage,1100V,208737,Polycab House Wire
286205545,"Polycab  Optima Plus FR-LF 1.5 SQ-MM, 100 Meters",Color,Red,208737,Polycab House Wire
171985127,Polycab Fr House Wires,Conductor,Copper,208737,Polycab House Wire
257706738,POLYCAB 300 MTRS 1.5 SQMM FRLSH,Packaging Type,Roll,208737,Polycab House Wire
103870371,Polycab House Wires,Country of Origin,Made in India,208737,Polycab House Wire
145828305,Polycab PVC Wire,Color,Red and Black,208737,Polycab House Wire
251631131,"Polycab Wire Fr 0.5mm 1 Core 100mtr Red,Yellow,Blue,Green,Black,White,Grey",Voltage,220V,208737,Polycab House Wire
272060310,Yellow Polycab House Wire,Color,Yellow,208737,Polycab House Wire
288821921,"Polycab Primma 6 sqmm wire, Multistrand, LF FR, 90m, Black",Certifications,REACH,208737,Polycab House Wire
134034417,Single Core Flexible Polycab Cable,Brand,Polycab,208737,Polycab House Wire
247266147,Polycab House Wire,Number Of Cores,2 Core,208737,Polycab House Wire
252177879,Polycab Wire 4mm,,,208737,Polycab House Wire
170430421,Polycab 2.5sqmm Eco Friendly House Wire,Brand,Polycab,208737,Polycab House Wire
124875206,Polycab Wires Cables,Insulation Material,FR,208737,Polycab House Wire
62462356,Polycab Wires & Cables,Number of Cores,3.5,208737,Polycab House Wire
147046752,Polycab 1.5 Sq Mm Yellow House Wire,Brand,Polycab,208737,Polycab House Wire
192546393,Polycab House Wire,Wire Size,1.5 sqmm,208737,Polycab House Wire
261921089,Polycab 4 mm 3 Core Flat Submersible Cable,Insulation,PVC,208737,Polycab House Wire
228068044,1 Sqmm Polycab Maxima House Wire,Suitable for,Homes,208737,Polycab House Wire
168611036,"Polycab 1.0 Sqmm House Wire, 90m,300m Multi-Color",Conductor,Copper,208737,Polycab House Wire
164403505,Polycab House Wires,Roll Length,90 m,208737,Polycab House Wire
200624808,polycab 300 mtr wire 1.00mm,Suitable for,Construction,208737,Polycab House Wire
182895172,"2.50  Sqmm House Wire Red, 200 Mtr",Rated Voltage,1100V,208737,Polycab House Wire
289957187,35sq.mm Polycab Suprema Single Core Flexible Wire,Colour,Yellow,208737,Polycab House Wire
256380785,1.5 Sqmm Green PVC Coated Wire,Color,Green,208737,Polycab House Wire
260260328,1.5 Sqmm Polycab Wires,Conductor,Copper,208737,Polycab House Wire
262082200,1 Sqmm Yellow Polycab House Wire,Current Rating,11A,208737,Polycab House Wire
152025035,2.5 Mm House Wire,Conductor Type,Copper Core,208737,Polycab House Wire
107545023,Polycab Electrical Wire,Wire diametre (milimetre ),5 mm,208737,Polycab House Wire
226687228,Polycab LF FR Blue House Wire,Brand,Polycab,208737,Polycab House Wire
284630053,Peoduct4sq,,,208737,Polycab House Wire
168415007,Polycab House Wires 1.5 Sq Mm-Fr (300 Meter Coil),Voltage,1100V,208737,Polycab House Wire
290704840,Green Wire,,,208737,Polycab House Wire
147072184,Poly Cab Wire,,,208737,Polycab House Wire
281844967,1C X 0.75 SQMM MAXIMA+ HOUSE WIRES POLYCAB,Suitable for,Homes,208737,Polycab House Wire
240537445,Polycab House Electrical Wire,Warranty,2 Year,208737,Polycab House Wire
142826774,Polycab House Wires,Brand,Polycab,208737,Polycab House Wire
258879326,"Red Electrical Wire, Wire Size: 6 Mm",,,208737,Polycab House Wire
269740580,Polycab 1.5 Sq Mm Wire,Suitable for,Homes,208737,Polycab House Wire
255123198,Polycab House Wire,Wire Size,0.75 sqmm,208737,Polycab House Wire
261056479,Polycab 25 Sq.mm 1 Core Stranded Flexible Wire (100 M),Insulation Material,PVC Insulated,208737,Polycab House Wire
178012250,Polycab House Wire,Certifications,CE,208737,Polycab House Wire
252345856,90 m Policab  House Wire,Number Of Cores,Single Core,208737,Polycab House Wire
267086488,Polycab Green Wire Electircal Wire 6 MM,Suitable for,Construction,208737,Polycab House Wire
191046148,2.5sqmm Polycab LF-FR Lead Free House Wire,Warranty,2 Year,208737,Polycab House Wire
139376734,Polycab House Wire,Conductor,Copper,208737,Polycab House Wire
98067846,Polycab  4 Sq.mm Single Core Flexible,Insulation Type,FR,208737,Polycab House Wire
275945867,100 Meter Polycab Wire,Product Brand,Polycab,208737,Polycab House Wire
148736061,Polycab FR House Wires,Country Of Origin,Made in India,208737,Polycab House Wire
275945867,100 Meter Polycab Wire,Usage,For Electrical,208737,Polycab House Wire
182890926,"0.75 Sqmm House Wire Red, 200 Mtr",Insulation Material,PVC,208737,Polycab House Wire
138339699,2.5sqmm Copper Wire frls,Wire Gauge,0-5,208737,Polycab House Wire
276080275,Polycab Electricity Wires,Conductor,Copper,208737,Polycab House Wire
251319851,Polycab Etira 1Sqmm Flame Retardant House Wire,Wire Size,1 sqmm,208737,Polycab House Wire
287304970,maxima+ Polycab House Wire,,,208737,Polycab House Wire
289369468,"Polycab Maxima+ 1.5 sqmm wire, Multistrand, FRLSH, 90m, Blue",Certifications,RoHS,208737,Polycab House Wire
227108940,"Polycab Flexible Wire 1 sqmm, 32/0.20 mm, Single Core",Suitable for,Buildings,208737,Polycab House Wire
250825376,"Polycab 0.5 sqmm wire, Flame Retardent (FR) ,Multistrand, 90m, Red",Insulation Type,FR,208737,Polycab House Wire
176397307,Polycab Wire,Wire Size,1.5 sqmm,208737,Polycab House Wire
182777926,Polycab Optima+ House Wire,Heat Resistance,70 degrees C,208737,Polycab House Wire
276080275,Polycab Electricity Wires,Suitable for,Homes,208737,Polycab House Wire
258654508,Polycab make FRLSH 0.75SQMM TO 2.5SQMM MULTISTRAND CABLE,Roll Length,300 m,208737,Polycab House Wire
149157974,POLYCAB INDUSTRIAL FLEXIBLE CABLES,Size,POLYCAB FLEXIBLE CABLES,208737,Polycab House Wire
227911817,Polycab Project Wire Frlf 4.00 Sq Mm  200m,Insulation Material,FRLF,208737,Polycab House Wire
282501290,"Polycab 0.5 sqmm wire, Flame Retardent (FR) ,Multistrand, 100m, Blue",Max Voltage,220V,208737,Polycab House Wire
136169927,Polycab FR House Wires,Certifications,RoHS Compliant,208737,Polycab House Wire
150685022,Polycab Wire,Brand,Other,208737,Polycab House Wire
187965037,POLYCAB WIRES 1.5 MM.  90 Mtrs,Roll Length,90 m,208737,Polycab House Wire
182893855,"6 Sqmm House Wire Black, 90 Mtr",Suitable for,Homes,208737,Polycab House Wire
283290424,Polycab Project Wire All Size Available,Number Of Cores,Single Core,208737,Polycab House Wire
264528619,Polycab Red PVC Insulated Industrial FR Panel Wire,Conductor,Copper,208737,Polycab House Wire
230716388,Polycab ETIRA 1 sqmm Flame Retardant Wire,Conductor,Copper,208737,Polycab House Wire
169679773,Polycab House Wires,Insulation Material,PVC,208737,Polycab House Wire
184502773,Polycab Electrical Wire,,,208737,Polycab House Wire
180912871,Electrical Polycab Wire,Wire Size,4 sqmm,208737,Polycab House Wire
105584757,Polycab wires cables,Number of core,3.5,208737,Polycab House Wire
279071968,Polycab 6 Sqmm Green Wire,Certifications,RoHS Compliant,208737,Polycab House Wire
176430117,Polycab PVC Insulated Panel Wire,Wire Size,0.75 sqmm,208737,Polycab House Wire
163592464,Polycab 2.5sqmm PVC House Wire (90 Metres Coil),,,208737,Polycab House Wire
114134038,Multi Core wire,Armoured,Yes,208737,Polycab House Wire
129668679,Polycab,,,208737,Polycab House Wire
281378615,Polycab HR FR LSH Lead Free Wire,Insulation Material,PVC,208737,Polycab House Wire
87261331,Green Polycab Electrical Wire,Model,HR FR LSH LF,208737,Polycab House Wire
182124628,Polycab 1sqmm  House Wire,Roll Length,90 m,208737,Polycab House Wire
238563511,Paraflex Wires And Cables,Size/Diameter,2 inch,208737,Polycab House Wire
239267688,Polycap Capsule 2.5 mm,Size,2.5mm,208737,Polycab House Wire
157055025,Polycab Wires Cables,Brand,Polycab,208737,Polycab House Wire
136607827,Polycab Wire,,,208737,Polycab House Wire
152132095,Polycab House and industrial Wire,Wire Size,1.5 mm,208737,Polycab House Wire
166493588,Polycab Flame Retardant Lead Free Wire,Certifications,RoHS Compliant,208737,Polycab House Wire
189294341,Electrical Polycab Wire 1MM,Suitable for,Homes,208737,Polycab House Wire
264639332,Polycab 1.5 Sqmm Single Core Fr Pvc Insulated Copper Flexible Cable Orange (100 Meters),,,208737,Polycab House Wire
194069371,PVC Polycab Wire,Number Of Cores,Single Core,208737,Polycab House Wire
265098513,Polycab Optima Plus PVC  Wire,Voltage,220V,208737,Polycab House Wire
145567446,Electric Wire,Material,PVC,208737,Polycab House Wire
272003300,1.5mm Polycab Wires,Conductor,Copper,208737,Polycab House Wire
205115974,"Polycab Etira 1.5 sqmm Wire, Multistrand, Flame Retardent (FR), 90m, Red",Number of Core,Single,208737,Polycab House Wire
229683873,1sq Mm Polycab House Wire,Certifications,CE,208737,Polycab House Wire
240558001,Polycab 6 Sq.Mm 1 Core Hr-Fr-Lsh-Lf Green Wire Blue (180 M),Color,Blue,208737,Polycab House Wire
251573191,Polycab 1 C x 25mm Cu Flexible Cable- HR FRLSH,Country Of Origin,Made in India,208737,Polycab House Wire
81490902,"Polycab 2.5 sqmm wire, Flame Retardent (FR) ,Multistrand, 90m, Blue",Certifications,RoHS Compliant,208737,Polycab House Wire
97055785,Polycab Cables,,,208737,Polycab House Wire
189937539,"Polycab Green Wire 2.5 sqmm wire,HR FR-LSH LF ,Multistrand, 90m, Red",Warranty,1 Year,208737,Polycab House Wire
191695299,Electric Red And Black Wire,Brand,Vedoflex,208737,Polycab House Wire
250599376,Polycab Wires And Cable,,,208737,Polycab House Wire
236838795,1sqmm Polycab Lead Flame Retardant  House Wire,Suitable for,Homes,208737,Polycab House Wire
286355119,Polycab House Wire,Power Source,Electric,208737,Polycab House Wire
182899042,"1.50 Sqmm House Wire Red, 90 Mtr",Certifications,IS 694,208737,Polycab House Wire
235446871,Polycap House Wire,,,208737,Polycab House Wire
78887637,Polycab House Wire,,,208737,Polycab House Wire
288541248,"Polycab maxima+ 1.5sqmm wire, multistrand, FR-LSH LF, 90m, Red",Conductor Material,Copper,208737,Polycab House Wire
109468508,4.0Sqmm Polycab Wire,Size (square milimetre),90 Meter,208737,Polycab House Wire
262082238,2.5 Sqmm Green Polycab House Wire,Insulation Material,FRLF,208737,Polycab House Wire
269614873,Polycab FR-LSH Cable,Roll Lenth,90m,208737,Polycab House Wire
265924344,Polycab Panel Wire,Current Rating,4A,208737,Polycab House Wire
241376007,Polycab HR-FR-LSH-LF Green House Wire,Voltage,1100V,208737,Polycab House Wire
133865529,Polycab FR House Wires,Wire Size,2.5 sqmm,208737,Polycab House Wire
290336230,Polycab Green Wire 0.75mm,Roll Length,90 m,208737,Polycab House Wire
262557758,Electric Wire,Rated current,Electric Wire    Electric Wire,208737,Polycab House Wire
278158221,1sqmm Polycab House Wire,Wire Size,1 sqmm,208737,Polycab House Wire
252893024,POLYCAB WIRE FR 2.5MM 2 CORE 100MTR,Suitable for,Homes,208737,Polycab House Wire
255731999,Polycab 0.75 Sq.Mm 2 Core Fr Industrial Flexible Cable Black (100 M),No. of Strands,24,208737,Polycab House Wire
253213365,Polycab 1 Sq.Mm 1 Core Fr Industrial Flexible Cable Yellow (100 M),Cable Length,100 m,208737,Polycab House Wire
258649871,Electric Wire Supplier in Nainital Uttarakhand and wholesaler,Usage/Application,Industrial,208737,Polycab House Wire
117235862,Polycab Wires Cables,,,208737,Polycab House Wire
169983898,1.5sqmm Polycab House Wires,Certification,IS 694: 2010,208737,Polycab House Wire
251642210,1.5 Sq mm Yash Cab Wires Cables,Wire Size,1.5 sqmm,208737,Polycab House Wire
169679393,Polycab House Wires,Wire Size,2.5 sqmm,208737,Polycab House Wire
193945788,2.5Sqmm Polycab Electric Wire,Wire Size,2.5 sqmm,208737,Polycab House Wire
165786564,Polycab House Wire,Insulation Material,FR,208737,Polycab House Wire
110033332,Polycab Cables,,,208737,Polycab House Wire
264639353,"Polycab 4 Sqmm Single Core FRLS Black Copper PVC Insulated Flexible Cable, Length: 100 m",Wire Size,4 sqmm,208737,Polycab House Wire
266323399,4sqmm Polycab Green House Wire,Roll Length,200 m,208737,Polycab House Wire
203770436,POLYCAB PANEL WIRE 0.5sqmm,Roll Length,90 m,208737,Polycab House Wire
233396969,Polycab GREEN HRFR  House Wire,Conductor,Copper,208737,Polycab House Wire
189084735,House wire swaraj 1.5 sq mm,Wire Size,1.5 sqmm,208737,Polycab House Wire
190716808,Polycab House Wire,Roll Length,300 m,208737,Polycab House Wire
158740757,Polycab Wire &Amp; Cable,Conductor,Copper,208737,Polycab House Wire
228819997,Polycab FRLF 1 sq mm Yellow 90 m PVC Insulated Wire,Brand,Polycab,208737,Polycab House Wire
240263925,"Polycab Eco-Friendly Greenwire   (RED, 90m, 1.5sqmm)",Suitable for,Homes,208737,Polycab House Wire
248156882,Polycab Flexible Cables,Conductor,Copper,208737,Polycab House Wire
159182033,Polycab FR House Wires,Certifications,IS 694,208737,Polycab House Wire
239652138,Polycab Electricity,Color,Black,208737,Polycab House Wire
277053189,Polycab Maxima+ 2.5 Sq.mm 1 Core Hr-fr-lsh-lf Green Wire Blue (90 M),Selling Unit,Roll,208737,Polycab House Wire
274890551,Polycab Wire 2.5 Sq Mm,Roll Length,90 m,208737,Polycab House Wire
250939945,Polycab Etira House Wire,Current Rating (Amps),12,208737,Polycab House Wire
267086488,Polycab Green Wire Electircal Wire 6 MM,Voltage,240V,208737,Polycab House Wire
183447845,1.0sqmm Polycab House Wire,Current Rating,5A,208737,Polycab House Wire
174335388,Polycab Wires And Cables,,,208737,Polycab House Wire
77073844,Poly Cab Wire,,,208737,Polycab House Wire
114134038,Multi Core wire,Material,Relaince,208737,Polycab House Wire
130483350,Polycab Red PVC Wires,Material,PVC,208737,Polycab House Wire
250939945,Polycab Etira House Wire,Diameter,0.20 mm,208737,Polycab House Wire
252629821,POLYCAB WIRE FR 0.5MM 2 CORE 100MTR,Country Of Origin,Made in India,208737,Polycab House Wire
280460210,4.0 Sqmm Polycab  Insulated Wire,Wire Size,4 sqmm,208737,Polycab House Wire
192297308,Polycab PVC House Wire,Insulation Material,PVC,208737,Polycab House Wire
247551495,0.5sqmm Electric PVC Housing Wire,Number of Cores,Single Core,208737,Polycab House Wire
168555940,Polycab FR House Wires,Certifications,RoHS Compliant,208737,Polycab House Wire
269857066,Polycab  Make Copper Wire 2 Core 1.5 Sqmm,Insulation Material,FRLS,208737,Polycab House Wire
201620358,Polycab Red Wire 2.5sqmm,Voltage,1100V,208737,Polycab House Wire
168176865,Polycab FRLS PVC Cables,Number Of Core,1 Core,208737,Polycab House Wire
154937322,Polycab Wires,Fire Resistant,Yes,208737,Polycab House Wire
160517070,Polycab House Wire,Color,Red,208737,Polycab House Wire
119365973,Polycab Wires,,,208737,Polycab House Wire
228199360,Polycab Cables And Wires,Insulation Material,PVC,208737,Polycab House Wire
156280260,Polycab FR PVC Insulated Wires,Voltage,1100V,208737,Polycab House Wire
235704969,4.0 Sqmm Polycab Black FR-LF PVC Insulated Wire,Number Of Cores,Single Core,208737,Polycab House Wire
257221139,Polycab Flame Retardant Low Smoke Low Halogen Wire,Current Rating,5A,208737,Polycab House Wire
134212536,Polycab House Wire,Insulation Material,PVC,208737,Polycab House Wire
64881912,House Wire,,,208737,Polycab House Wire
204024110,Pollycab 25 Mm,,,208737,Polycab House Wire
247298570,1sqmm Polycab House Wire,Certifications,CE,208737,Polycab House Wire
191802546,Polycab Eco Friendly Yellow Wire,Warranty,1 Year,208737,Polycab House Wire
267087767,Polycab Green Wire Electircal Wire 2.5 MM,Country Of Origin,Made in India,208737,Polycab House Wire
170709317,Polycab Frls House Wire,Roll Length,90 m,208737,Polycab House Wire
137089596,2.5 Sq mm House Wire,Color,Red,208737,Polycab House Wire
246705105,Polycab Fr Lf Pvc I,Product Use,Electrical Wiring For House,208737,Polycab House Wire
244312744,Green 2.5 Sqmm PVC Polycab Insulated Wire,Suitable for,Construction,208737,Polycab House Wire
262133236,Polycab Electrical Wire,Colour,Blue,208737,Polycab House Wire
232457708,Polycab Wires Cables,Brand,Polycab,208737,Polycab House Wire
256288254,2.5 SQMM RAJGURU CAB GOLD,,,208737,Polycab House Wire
236013303,Polycab House Wire,Voltage,1100V,208737,Polycab House Wire
168585546,Polycab House Wires,Conductor,Copper,208737,Polycab House Wire
246635188,Polycab Eco-Friendly Red House Wire,Suitable for,Homes,208737,Polycab House Wire
180408674,Polycab LF FR PVC Insulated House Wire,Voltage,220V,208737,Polycab House Wire
122136967,Polycab 0.75mm 90 mtr FR PVC Insulated House Wire,Nominal Area of Conductor,1 Sq mm,208737,Polycab House Wire
24754386,Polycab Frlsh Wires,Wire Size,4 sqmm,208737,Polycab House Wire
247150839,Havells or Polycab wires and Cable,Current Rating,4A,208737,Polycab House Wire
231675758,Polycab Wire,,,208737,Polycab House Wire
282368883,Polycab Wire 300m,Insulation Type,LF FR,208737,Polycab House Wire
270683582,Polycab Electric Wires,,,208737,Polycab House Wire
272427965,Polycab Wire 1.5 Sq Mm,Number Of Cores,Single Core,208737,Polycab House Wire
290740649,1.5 Sqmm Polycab Optima Plus House Wire,Certifications,RoHS,208737,Polycab House Wire
168415529,Polycab House Wire 2.5 Sq mm-Fr (300 Meter Coil),Insulation Material,FR,208737,Polycab House Wire
169477179,Polycab Flame Retardant House Wires,Suitable for,Buildings,208737,Polycab House Wire
167924607,Polycab Fr House Wires,Conductor,Copper,208737,Polycab House Wire
271211772,2.5MM CW Oreva FR Wire,Voltage,1100V,208737,Polycab House Wire
288544424,"Polycab Suprema 1.5 sqmm wire, multistrand, Fr, 90m, green",Wire Size,1.5 sqmm,208737,Polycab House Wire
149395270,2.5 Sq.mm. X 4 Core -  Sanflex Multicore Flexible Round Cables,Brand,Sanflex,208737,Polycab House Wire
282079307,POLYCAB GREEN  1.5 SQ MM,Current Rating,11A,208737,Polycab House Wire
270289754,POLYCAB WIRE,Certifications,IS 694,208737,Polycab House Wire
286355117,90m Polycab House Wire,Roll Length,90 m,208737,Polycab House Wire
167536629,Polycab Wires And Cables,,,208737,Polycab House Wire
167918715,1sqmm Polycab Electrical Wires,Voltage,220V,208737,Polycab House Wire
239543923,Polycab 1 Sq Mm FRLS-H House Wire 300 Meter Green.,Color,Green,208737,Polycab House Wire
281422339,Polycab  Instru 300 MC,Conductor,Copper,208737,Polycab House Wire
233615938,400mm Polycab FR PVC Insulated Single Core Unsheathed Industrial Flexible Cable,Conductor,Aluminium,208737,Polycab House Wire
235420243,Polycab FR-LF PVC Insulated Wire,Voltage,220V,208737,Polycab House Wire
263897600,Polycab Wire 10 mm,Suitable for,Homes,208737,Polycab House Wire
270838741,Polycab Optima Plus FR-LF 2.5sqmm House Wire,Color,Red,208737,Polycab House Wire
290638074,Polycab Green Wire  HR FR-LSH LF 6 Sq. MM 180 Meters YELLOW,,,208737,Polycab House Wire
133408421,4C X 10 Sqmm Polycab Flexible Copper Cable,Size,4c x 10 Sqmm,208737,Polycab House Wire
201911800,2 Core Polycab House Wire,Application,Power Cable,208737,Polycab House Wire
246635346,Polycab Eco-Friendly Black House Wire,Wire Size,0.75 sqmm,208737,Polycab House Wire
197664903,Polycab House wires,Suitable for,Buildings,208737,Polycab House Wire
261056486,Polycab 50 Sq.mm 1 Core Stranded Flexible Wire (100 M),Is Consumable,N,208737,Polycab House Wire
245880425,1.5sqmm Polycab Wire,Wire Size,1.5 sqmm,208737,Polycab House Wire
262391130,"Polycab Optima+  1.5 sqmm wire, LF FR ,Multistrand, 90m, Red",Country Of Origin,Made in India,208737,Polycab House Wire
267084960,Polycab Etira Electircal Wire 1MM,Insulation Material,FR,208737,Polycab House Wire
192651742,Polycab House Wire,Insulation Material,FRLS,208737,Polycab House Wire
166130673,Polycab FR House Wires,Color,Green,208737,Polycab House Wire
35066531,Polycab FRLS Wires,Wire Size,1.5 sqmm,208737,Polycab House Wire
257221210,Polycab Flame Retardant Lead Free Wire,Wire Size,1.5 sqmm,208737,Polycab House Wire
268093295,Polycab 10Sqmm Wire,Suitable for,Buildings,208737,Polycab House Wire
148750341,Syska Polycab Electrical Wire,,,208737,Polycab House Wire
288016992,Polycab Wires Cables,Conductor Size,240 sq mm,208737,Polycab House Wire
139167178,Electrical Polycab Wire,Color,Yellow,208737,Polycab House Wire
168180851,0.75sqmm Polycab Electrical Wire,Wire Size,0.75 sqmm,208737,Polycab House Wire
205348245,Polycab Etira 1 Sqmm House Wire,Wire Size,1 sqmm,208737,Polycab House Wire
284618331,Polycab Wires - FR LSH,,,208737,Polycab House Wire
253750950,Polycab 100 Meter 1 SQmm Copper PVC Insulated FR Single Core Panel Wire,Voltage,220V,208737,Polycab House Wire
186782249,POLYCAB FRLF 1.5 SQ  COLOURS:RED/BLUE/YELLOW/BLACK,Number Of Cores,Single Core,208737,Polycab House Wire
168594077,Polycab Single Core Electrical Cable,Brand,Polycab,208737,Polycab House Wire
238853048,Polycab,,,208737,Polycab House Wire
114305873,Electrical Polycab Wire,Certifications,IS 694,208737,Polycab House Wire
150470645,Black Polycab Flexible Cable,Wire Material,Copper,208737,Polycab House Wire
180408674,Polycab LF FR PVC Insulated House Wire,Certifications,RoHS Compliant,208737,Polycab House Wire
256319842,Polycab Etrira Flame Retardant House Wire,Color,Blue,208737,Polycab House Wire
86732545,Polycab Wires & Cables,,,208737,Polycab House Wire
56461939,Polycab Wires And Cables,,,208737,Polycab House Wire
62462356,Polycab Wires & Cables,Type,Low Voltage,208737,Polycab House Wire
236013123,Polycab House Wire,Conductor,Copper,208737,Polycab House Wire
250058514,0.75sqmm Polycab Red Wire,Insulation Material,PVC,208737,Polycab House Wire
171254659,POLYCAB HOUSE WIRE,,,208737,Polycab House Wire
262082287,4 Sqmm Green Polycab House Wire,Number Of Cores,Single Core,208737,Polycab House Wire
232094505,Poly Cab Wire,,,208737,Polycab House Wire
255730897,Pollycab Wire,,,208737,Polycab House Wire
